Latitude,Longitude,ObjectID
33.088,94.301,11174
33.088,94.304,17100
33.088,94.307,24150
33.088,94.31,17628
33.088,94.313,19687
33.088,94.316,12280
33.088,94.319,17101
33.088,94.322,9213
33.088,94.325,17629
33.088,94.328,17630
33.088,94.331,19689
33.088,94.334,12281
33.088,94.337,17103
33.088,94.34,24153
33.088,94.343,17631
33.088,94.346,19690
33.088,94.349,17104
33.088,94.352,17632
33.088,94.355,19691
33.088,94.358,9086
33.088,94.361,17095
33.088,94.364,19414
33.088,94.367,15987
33.088,94.37,18933
33.088,94.373,31681
33.088,94.376,19682
33.088,94.379,129231
33.088,94.382,162633
33.088,94.385,17105
33.088,94.388,17633
33.088,94.391,24157
33.088,94.394,17635
33.088,94.397,19694
33.088,94.4,12283
33.088,94.403,17636
33.088,94.406,19695
33.088,94.409,9183
33.088,94.412,17637
33.088,94.415,19696
33.088,94.418,12285
33.088,94.421,29935
33.088,94.424,17638
33.088,94.427,19697
33.088,94.43,17639
33.088,94.433,9216
33.088,94.436,17640
33.088,94.439,19699
33.088,94.442,9185
33.088,94.445,17641
33.088,94.448,19700
33.088,94.451,12287
33.088,94.454,17642
33.088,94.457,17106
33.088,94.46,222567
33.088,94.463,9194
33.088,94.466,31682
33.088,94.469,17634
33.088,94.472,19693
33.088,94.475,162634
33.088,94.478,12288
33.088,94.481,17644
33.088,94.484,19705
33.088,94.487,17647
33.088,94.49,17648
33.088,94.493,19707
33.088,94.496,17649
33.088,94.499,19708
33.088,94.502,17650
33.088,94.505,12291
33.088,94.508,17651
33.088,94.511,19710
33.088,94.514,17652
33.088,94.517,19711
33.088,94.52,12292
33.088,94.523,17653
33.088,94.526,19712
33.088,94.529,11184
33.088,94.532,19713
33.088,94.535,19417
33.088,94.538,17107
33.088,94.541,18935
33.088,94.544,19704
33.088,94.547,19309
33.088,94.55,16693
33.088,94.553,162621
33.088,94.556,162635
33.088,94.559,12293
33.088,94.562,17655
33.088,94.565,19714
33.088,94.568,17657
33.088,94.571,19716
33.088,94.574,12294
33.088,94.577,17658
33.088,94.58,19718
33.088,94.583,12296
33.088,94.586,17660
33.088,94.589,19719
33.088,94.592,12297
33.088,94.595,12298
33.088,94.598,17108
33.088,94.601,17656
33.088,94.604,19715
33.088,94.607,11565
33.088,94.61,162622
33.088,94.613,162636
33.088,94.616,12299
33.088,94.619,12300
33.088,94.622,12301
33.088,94.625,11193
33.088,94.628,12302
33.088,94.631,12303
33.088,94.634,12284
33.088,94.637,17109
33.088,94.64,9211
33.088,94.643,24159
33.088,94.646,18936
33.088,94.649,13947
33.088,94.652,17661
33.088,94.655,19720
33.088,94.658,19311
33.088,94.661,29712
33.088,94.664,162623
33.088,94.667,12304
33.088,94.67,11196
33.088,94.673,12305
33.088,94.676,12307
33.088,94.679,11198
33.088,94.682,12308
33.088,94.685,12309
33.088,94.688,16444
33.088,94.691,17110
33.088,94.694,17662
33.088,94.697,19721
33.088,94.7,162624
33.088,94.703,12310
33.088,94.706,12311
33.088,94.709,11203
33.088,94.712,12312
33.088,94.715,12313
33.088,94.718,12314
33.088,94.721,11179
33.088,94.724,29861
33.088,94.727,25979
33.088,94.73,25976
33.088,94.733,9099
33.088,94.736,158529
33.088,94.739,25980
33.088,94.742,20251
33.088,94.745,9100
33.088,94.748,11434
33.088,94.751,14377
33.088,94.754,11716
33.088,94.757,9101
33.088,94.76,158530
33.088,94.763,9102
33.088,94.766,26028
33.088,94.769,25981
33.088,94.772,158531
33.088,94.775,11435
33.088,94.778,9104
33.088,94.781,25982
33.088,94.784,11717
33.088,94.787,9105
33.088,94.79,158532
33.088,94.793,26029
33.088,94.796,14378
33.088,94.799,20243
33.088,94.802,9088
33.088,94.805,20247
33.088,94.808,9089
33.088,94.811,25983
33.088,94.814,11436
33.088,94.817,11718
33.088,94.82,9091
33.088,94.823,29855
33.088,94.826,14379
33.088,94.829,9092
33.088,94.832,26032
33.088,94.835,25984
33.088,94.838,9093
33.088,94.841,9094
33.088,94.844,25964
33.088,94.847,9095
33.088,94.85,14381
33.088,94.853,9096
33.088,94.856,11437
33.088,94.859,9097
33.088,94.862,29856
33.088,94.865,25965
33.088,94.868,14383
33.088,94.871,25974
33.088,94.874,25966
33.088,94.877,11438
33.088,94.88,11721
33.088,94.883,25967
33.088,94.886,29857
33.088,94.889,25968
33.088,94.892,11722
33.088,94.895,25969
33.088,94.898,25978
33.088,94.901,11710
33.088,94.904,29858
33.088,94.907,11723
33.088,94.91,25971
33.088,94.913,158528
33.088,94.916,25972
33.088,94.919,11440
33.088,94.922,29859
33.088,94.925,11712
33.088,94.928,11431
33.088,94.931,11441
33.088,94.934,11713
33.088,94.937,11714
33.088,94.94,9098
33.088,94.943,9161
33.088,94.946,11114
33.088,94.949,15979
33.088,94.952,63191
33.088,94.955,63193
33.088,94.958,11117
33.088,94.961,11118
33.088,94.964,63195
33.088,94.967,63196
33.088,94.97,11119
33.088,94.973,15981
33.088,94.976,63200
33.088,94.979,91117
33.088,94.982,142197
33.088,94.985,15384
33.088,94.988,15982
33.091,94.001,11120
33.091,94.004,63204
33.091,94.007,142199
33.091,94.01,15385
33.091,94.013,15983
33.091,94.016,63205
33.091,94.019,91116
33.091,94.022,119390
33.091,94.025,147598
33.091,94.028,15386
33.091,94.031,15984
33.091,94.034,63199
33.091,94.037,66359
33.091,94.04,119393
33.091,94.043,15387
33.091,94.046,15390
33.091,94.049,11126
33.091,94.052,126149
33.091,94.055,15391
33.091,94.058,119422
33.091,94.061,66448
33.091,94.064,66468
33.091,94.067,19641
33.091,94.07,13998
33.091,94.073,73191
33.091,94.076,71159
33.091,94.079,157052
33.091,94.082,31665
33.091,94.085,91112
33.091,94.088,71470
33.091,94.091,60967
33.091,94.094,72170
33.091,94.097,71551
33.091,94.1,75305
33.091,94.103,71309
33.091,94.106,71821
33.091,94.109,71651
33.091,94.112,16490
33.091,94.115,142461
33.091,94.118,91108
33.091,94.121,71472
33.091,94.124,76984
33.091,94.127,75307
33.091,94.13,71311
33.091,94.133,71823
33.091,94.136,16493
33.091,94.139,142462
33.091,94.142,71554
33.091,94.145,75308
33.091,94.148,71312
33.091,94.151,71824
33.091,94.154,16500
33.091,94.157,91109
33.091,94.16,71475
33.091,94.163,67566
33.091,94.166,71314
33.091,94.169,71826
33.091,94.172,71655
33.091,94.175,16496
33.091,94.178,142465
33.091,94.181,88040
33.091,94.184,71476
33.091,94.187,75311
33.091,94.19,71315
33.091,94.193,71656
33.091,94.196,16497
33.091,94.199,91113
33.091,94.202,71477
33.091,94.205,71316
33.091,94.208,16498
33.091,94.211,91106
33.091,94.214,60947
33.091,94.217,82064
33.091,94.22,16492
33.091,94.223,62191
33.091,94.226,62548
33.091,94.229,62513
33.091,94.232,62485
33.091,94.235,148159
33.091,94.238,3825
33.091,94.241,3532
33.091,94.244,1974
33.091,94.247,97394
33.091,94.25,97891
33.091,94.253,97393
33.091,94.256,13052
33.091,94.259,100620
33.091,94.262,83776
33.091,94.265,109689
33.091,94.268,14301
33.091,94.271,66433
33.091,94.274,142768
33.091,94.277,67338
33.091,94.28,82219
33.091,94.283,66042
33.091,94.286,70718
33.091,94.289,111298
33.091,94.292,68798
33.091,94.295,96837
33.091,94.298,100245
33.091,94.301,96631
33.091,94.304,52751
33.091,94.307,48676
33.091,94.31,167267
33.091,94.313,61121
33.091,94.316,795
33.091,94.319,796
33.091,94.322,798
33.091,94.325,154308
33.091,94.328,110465
33.091,94.331,78309
33.091,94.334,77307
33.091,94.337,183933
33.091,94.34,102927
33.091,94.343,52290
33.091,94.346,80042
33.091,94.349,138943
33.091,94.352,138942
33.091,94.355,6005
33.091,94.358,100343
33.091,94.361,68882
33.091,94.364,175776
33.091,94.367,184003
33.091,94.37,13657
33.091,94.373,85955
33.091,94.376,95373
33.091,94.379,2667
33.091,94.382,197025
33.091,94.385,8252
33.091,94.388,8301
33.091,94.391,1943
33.091,94.394,95105
33.091,94.397,127644
33.091,94.4,290527
33.091,94.403,128121
33.091,94.406,81121
33.091,94.409,69493
33.091,94.412,6231
33.091,94.415,80474
33.091,94.418,156298
33.091,94.421,57336
33.091,94.424,83798
33.091,94.427,69615
33.091,94.43,196766
33.091,94.433,196767
33.091,94.436,196768
33.091,94.439,196769
33.091,94.442,55616
33.091,94.445,199376
33.091,94.448,82242
33.091,94.451,70660
33.091,94.454,62453
33.091,94.457,81728
33.091,94.46,34161
33.091,94.463,43606
33.091,94.466,54863
33.091,94.469,54234
33.091,94.472,70871
33.091,94.475,1451
33.091,94.478,49997
33.091,94.481,63421
33.091,94.484,97145
33.091,94.487,82329
33.091,94.49,166096
33.091,94.493,133654
33.091,94.496,97227
33.091,94.499,72606
33.091,94.502,164463
33.091,94.505,55016
33.091,94.508,75533
33.091,94.511,51311
33.091,94.514,126487
33.091,94.517,8262
33.091,94.52,8270
33.091,94.523,85821
33.091,94.526,55937
33.091,94.529,130206
33.091,94.532,194218
33.091,94.535,194005
33.091,94.538,194011
33.091,94.541,107478
33.091,94.544,7249
33.091,94.547,38569
33.091,94.55,96769
33.091,94.553,49200
33.091,94.556,125422
33.091,94.559,5890
33.091,94.562,47171
33.091,94.565,198784
33.091,94.568,206491
33.091,94.571,34717
33.091,94.574,70209
33.091,94.577,53090
33.091,94.58,63178
33.091,94.583,70832
33.091,94.586,205446
33.091,94.589,43578
33.091,94.592,70776
33.091,94.595,108193
33.091,94.598,36043
33.091,94.601,64440
33.091,94.604,118979
33.091,94.607,169920
33.091,94.61,39163
33.091,94.613,39655
33.091,94.616,39889
33.091,94.619,127204
33.091,94.622,38942
33.091,94.625,38938
33.091,94.628,39054
33.091,94.631,5323
33.091,94.634,69399
33.091,94.637,70391
33.091,94.64,45769
33.091,94.643,77080
33.091,94.646,91194
33.091,94.649,147168
33.091,94.652,96887
33.091,94.655,215403
33.091,94.658,45697
33.091,94.661,45240
33.091,94.664,147717
33.091,94.667,146618
33.091,94.67,69503
33.091,94.673,52899
33.091,94.676,184334
33.091,94.679,90739
33.091,94.682,99334
33.091,94.685,99347
33.091,94.688,99344
33.091,94.691,99333
33.091,94.694,99343
33.091,94.697,99351
33.091,94.7,110514
33.091,94.703,99353
33.091,94.706,99346
33.091,94.709,84865
33.091,94.712,69972
33.091,94.715,8548
33.091,94.718,86599
33.091,94.721,193874
33.091,94.724,62477
33.091,94.727,202225
33.091,94.73,204540
33.091,94.733,204539
33.091,94.736,204548
33.091,94.739,204549
33.091,94.742,17938
33.091,94.745,33029
33.091,94.748,170993
33.091,94.751,71105
33.091,94.754,39651
33.091,94.757,39661
33.091,94.76,39896
33.091,94.763,39647
33.091,94.766,42823
33.091,94.769,39904
33.091,94.772,39650
33.091,94.775,78442
33.091,94.778,139201
33.091,94.781,45050
33.091,94.784,38996
33.091,94.787,48656
33.091,94.79,89798
33.091,94.793,177
33.091,94.796,179
33.091,94.799,187
33.091,94.802,183
33.091,94.805,181
33.091,94.808,185
33.091,94.811,64935
33.091,94.814,4375
33.091,94.817,2106
33.091,94.82,4133
33.091,94.823,2500
33.091,94.826,45925
33.091,94.829,76114
33.091,94.832,43314
33.091,94.835,40572
33.091,94.838,43785
33.091,94.841,43806
33.091,94.844,41348
33.091,94.847,38887
33.091,94.85,43800
33.091,94.853,43811
33.091,94.856,40578
33.091,94.859,39927
33.091,94.862,39766
33.091,94.865,39464
33.091,94.868,39059
33.091,94.871,40516
33.091,94.874,78912
33.091,94.877,133619
33.091,94.88,180161
33.091,94.883,95059
33.091,94.886,132419
33.091,94.889,86657
33.091,94.892,51110
33.091,94.895,56925
33.091,94.898,86652
33.091,94.901,17440
33.091,94.904,72824
33.091,94.907,38507
33.091,94.91,135094
33.091,94.913,64498
33.091,94.916,66356
33.091,94.919,84085
33.091,94.922,196033
33.091,94.925,64865
33.091,94.928,119104
33.091,94.931,61097
33.091,94.934,109086
33.091,94.937,72171
33.091,94.94,69432
33.091,94.943,140993
33.091,94.946,69576
33.091,94.949,72733
33.091,94.952,67459
33.091,94.955,79297
33.091,94.958,28536
33.091,94.961,64973
33.091,94.964,52520
33.091,94.967,68037
33.091,94.97,60454
33.091,94.973,73906
33.091,94.976,15871
33.091,94.979,52508
33.091,94.982,70336
33.091,94.985,204587
33.091,94.988,37151
33.094,94.001,78151
33.094,94.004,65945
33.094,94.007,61151
33.094,94.01,64135
33.094,94.013,9036
33.094,94.016,65875
33.094,94.019,61514
33.094,94.022,61084
33.094,94.025,37323
33.094,94.028,50679
33.094,94.031,110512
33.094,94.034,71270
33.094,94.037,66916
33.094,94.04,44185
33.094,94.043,128281
33.094,94.046,128279
33.094,94.049,100171
33.094,94.052,62820
33.094,94.055,79721
33.094,94.058,109584
33.094,94.061,33485
33.094,94.064,38835
33.094,94.067,70740
33.094,94.07,74187
33.094,94.073,80037
33.094,94.076,175038
33.094,94.079,95069
33.094,94.082,36082
33.094,94.085,37805
33.094,94.088,29922
33.094,94.091,198280
33.094,94.094,128274
33.094,94.097,128277
33.094,94.1,165976
33.094,94.103,34661
33.094,94.106,52242
33.094,94.109,66438
33.094,94.112,74994
33.094,94.115,37032
33.094,94.118,128273
33.094,94.121,51759
33.094,94.124,49894
33.094,94.127,64713
33.094,94.13,79361
33.094,94.133,62415
33.094,94.136,69241
33.094,94.139,64343
33.094,94.142,33741
33.094,94.145,128264
33.094,94.148,140991
33.094,94.151,51884
33.094,94.154,80011
33.094,94.157,59794
33.094,94.16,73097
33.094,94.163,62169
33.094,94.166,81197
33.094,94.169,35856
33.094,94.172,44241
33.094,94.175,73899
33.094,94.178,58104
33.094,94.181,72849
33.094,94.184,60136
33.094,94.187,38597
33.094,94.19,57354
33.094,94.193,79785
33.094,94.196,69113
33.094,94.199,52243
33.094,94.202,67178
33.094,94.205,60864
33.094,94.208,38114
33.094,94.211,19326
33.094,94.214,38116
33.094,94.217,54300
33.094,94.22,74201
33.094,94.223,64552
33.094,94.226,97494
33.094,94.229,81741
33.094,94.232,67011
33.094,94.235,72503
33.094,94.238,128283
33.094,94.241,65393
33.094,94.244,52241
33.094,94.247,70666
33.094,94.25,80367
33.094,94.253,192756
33.094,94.256,57912
33.094,94.259,69617
33.094,94.262,69629
33.094,94.265,52717
33.094,94.268,38377
33.094,94.271,125056
33.094,94.274,34458
33.094,94.277,165997
33.094,94.28,60780
33.094,94.283,70106
33.094,94.286,48362
33.094,94.289,62615
33.094,94.292,73386
33.094,94.295,64218
33.094,94.298,82272
33.094,94.301,186278
33.094,94.304,186279
33.094,94.307,65479
33.094,94.31,78143
33.094,94.313,72860
33.094,94.316,50886
33.094,94.319,64476
33.094,94.322,52674
33.094,94.325,74947
33.094,94.328,8558
33.094,94.331,203640
33.094,94.334,9369
33.094,94.337,79488
33.094,94.34,58055
33.094,94.343,163605
33.094,94.346,62587
33.094,94.349,72577
33.094,94.352,65327
33.094,94.355,60046
33.094,94.358,33598
33.094,94.361,125824
33.094,94.364,55048
33.094,94.367,45488
33.094,94.37,74282
33.094,94.373,79696
33.094,94.376,206054
33.094,94.379,60691
33.094,94.382,198400
33.094,94.385,127990
33.094,94.388,195246
33.094,94.391,18090
33.094,94.394,5930
33.094,94.397,8961
33.094,94.4,206056
33.094,94.403,131621
33.094,94.406,137730
33.094,94.409,6730
33.094,94.412,7240
33.094,94.415,206065
33.094,94.418,206084
33.094,94.421,127672
33.094,94.424,73715
33.094,94.427,136388
33.094,94.43,136377
33.094,94.433,67449
33.094,94.436,189978
33.094,94.439,189977
33.094,94.442,189981
33.094,94.445,189980
33.094,94.448,188856
33.094,94.451,188860
33.094,94.454,188867
33.094,94.457,131604
33.094,94.46,8042
33.094,94.463,4983
33.094,94.466,131717
33.094,94.469,127662
33.094,94.472,127655
33.094,94.475,127584
33.094,94.478,7836
33.094,94.481,61332
33.094,94.484,188884
33.094,94.487,61349
33.094,94.49,136261
33.094,94.493,136780
33.094,94.496,136263
33.094,94.499,136262
33.094,94.502,5686
33.094,94.505,127680
33.094,94.508,137595
33.094,94.511,137600
33.094,94.514,136386
33.094,94.517,273907
33.094,94.52,4966
33.094,94.523,206094
33.094,94.526,156067
33.094,94.529,137904
33.094,94.532,188865
33.094,94.535,6367
33.094,94.538,127571
33.094,94.541,197033
33.094,94.544,197034
33.094,94.547,188898
33.094,94.55,206092
33.094,94.553,136383
33.094,94.556,65222
33.094,94.559,60325
33.094,94.562,68523
33.094,94.565,62122
33.094,94.568,141534
33.094,94.571,7294
33.094,94.574,5684
33.094,94.577,175768
33.094,94.58,4987
33.094,94.583,6450
33.094,94.586,185978
33.094,94.589,7825
33.094,94.592,188891
33.094,94.595,188845
33.094,94.598,6912
33.094,94.601,175755
33.094,94.604,6294
33.094,94.607,6366
33.094,94.61,105707
33.094,94.613,64324
33.094,94.616,137616
33.094,94.619,136609
33.094,94.622,127490
33.094,94.625,188925
33.094,94.628,6066
33.094,94.631,192357
33.094,94.634,5644
33.094,94.637,172478
33.094,94.64,82440
33.094,94.643,51033
33.094,94.646,96632
33.094,94.649,89286
33.094,94.652,63330
33.094,94.655,42384
33.094,94.658,66986
33.094,94.661,95485
33.094,94.664,16503
33.094,94.667,86501
33.094,94.67,61331
33.094,94.673,83688
33.094,94.676,109003
33.094,94.679,193784
33.094,94.682,78901
33.094,94.685,43957
33.094,94.688,37511
33.094,94.691,121312
33.094,94.694,135354
33.094,94.697,172456
33.094,94.7,164826
33.094,94.703,47357
33.094,94.706,5020
33.094,94.709,3592
33.094,94.712,188563
33.094,94.715,6859
33.094,94.718,142225
33.094,94.721,88033
33.094,94.724,5017
33.094,94.727,80420
33.094,94.73,166554
33.094,94.733,166555
33.094,94.736,205440
33.094,94.739,91883
33.094,94.742,146186
33.094,94.745,130816
33.094,94.748,274522
33.094,94.751,274521
33.094,94.754,133193
33.094,94.757,63719
33.094,94.76,87278
33.094,94.763,87279
33.094,94.766,76846
33.094,94.769,72894
33.094,94.772,33932
33.094,94.775,3412
33.094,94.778,51045
33.094,94.781,35019
33.094,94.784,101859
33.094,94.787,81610
33.094,94.79,71498
33.094,94.793,98324
33.094,94.796,131257
33.094,94.799,95751
33.094,94.802,147140
33.094,94.805,64582
33.094,94.808,124551
33.094,94.811,96580
33.094,94.814,58709
33.094,94.817,8247
33.094,94.82,65883
33.094,94.823,84144
33.094,94.826,155787
33.094,94.829,155784
33.094,94.832,72501
33.094,94.835,499
33.094,94.838,184237
33.094,94.841,95964
33.094,94.844,72206
33.094,94.847,190543
33.094,94.85,127940
33.094,94.853,32444
33.094,94.856,91882
33.094,94.859,96096
33.094,94.862,111012
33.094,94.865,206001
33.094,94.868,124574
33.094,94.871,183964
33.094,94.874,45791
33.094,94.877,80839
33.094,94.88,76534
33.094,94.883,98800
33.094,94.886,46787
33.094,94.889,58721
33.094,94.892,194111
33.094,94.895,49735
33.094,94.898,50799
33.094,94.901,58654
33.094,94.904,206069
33.094,94.907,105972
33.094,94.91,113322
33.094,94.913,96186
33.094,94.916,84129
33.094,94.919,70281
33.094,94.922,184000
33.094,94.925,75726
33.094,94.928,69357
33.094,94.931,86037
33.094,94.934,67235
33.094,94.937,153512
33.094,94.94,62750
33.094,94.943,16196
33.094,94.946,41116
33.094,94.949,109663
33.094,94.952,62577
33.094,94.955,118373
33.094,94.958,63235
33.094,94.961,164835
33.094,94.964,80627
33.094,94.967,36642
33.094,94.97,120112
33.094,94.973,106115
33.094,94.976,76485
33.094,94.979,82442
33.094,94.982,49471
33.094,94.985,279730
33.094,94.988,50382
33.097,94.001,127203
33.097,94.004,85838
33.097,94.007,52468
33.097,94.01,184300
33.097,94.013,194765
33.097,94.016,65306
33.097,94.019,149328
33.097,94.022,14181
33.097,94.025,178040
33.097,94.028,195257
33.097,94.031,61571
33.097,94.034,1091
33.097,94.037,96616
33.097,94.04,147859
33.097,94.043,55401
33.097,94.046,218219
33.097,94.049,33268
33.097,94.052,58842
33.097,94.055,34912
33.097,94.058,58793
33.097,94.061,56331
33.097,94.064,146322
33.097,94.067,137397
33.097,94.07,107697
33.097,94.073,72700
33.097,94.076,193704
33.097,94.079,11113
33.097,94.082,16012
33.097,94.085,646
33.097,94.088,648
33.097,94.091,59917
33.097,94.094,72659
33.097,94.097,60488
33.097,94.1,74787
33.097,94.103,8768
33.097,94.106,129071
33.097,94.109,33713
33.097,94.112,86533
33.097,94.115,91884
33.097,94.118,202040
33.097,94.121,61718
33.097,94.124,164002
33.097,94.127,8074
33.097,94.13,105745
33.097,94.133,8536
33.097,94.136,193803
33.097,94.139,128262
33.097,94.142,193815
33.097,94.145,198456
33.097,94.148,67686
33.097,94.151,29338
33.097,94.154,65553
33.097,94.157,37827
33.097,94.16,61795
33.097,94.163,76832
33.097,94.166,73952
33.097,94.169,65982
33.097,94.172,88196
33.097,94.175,66558
33.097,94.178,143487
33.097,94.181,136381
33.097,94.184,152666
33.097,94.187,152663
33.097,94.19,152637
33.097,94.193,152645
33.097,94.196,152664
33.097,94.199,152656
33.097,94.202,152642
33.097,94.205,152659
33.097,94.208,127656
33.097,94.211,131596
33.097,94.214,152641
33.097,94.217,152638
33.097,94.22,152674
33.097,94.223,14369
33.097,94.226,152661
33.097,94.229,152653
33.097,94.232,152644
33.097,94.235,137675
33.097,94.238,152651
33.097,94.241,152682
33.097,94.244,152649
33.097,94.247,152647
33.097,94.25,152640
33.097,94.253,152652
33.097,94.256,152672
33.097,94.259,152679
33.097,94.262,152662
33.097,94.265,152646
33.097,94.268,152684
33.097,94.271,122017
33.097,94.274,122020
33.097,94.277,122021
33.097,94.28,122022
33.097,94.283,102052
33.097,94.286,8556
33.097,94.289,70426
33.097,94.292,73562
33.097,94.295,112201
33.097,94.298,81222
33.097,94.301,100053
33.097,94.304,81129
33.097,94.307,81924
33.097,94.31,283
33.097,94.313,154379
33.097,94.316,85206
33.097,94.319,205963
33.097,94.322,33225
33.097,94.325,185309
33.097,94.328,85210
33.097,94.331,69405
33.097,94.334,127646
33.097,94.337,78222
33.097,94.34,184719
33.097,94.343,175645
33.097,94.346,65599
33.097,94.349,37649
33.097,94.352,78345
33.097,94.355,61631
33.097,94.358,65942
33.097,94.361,72695
33.097,94.364,57893
33.097,94.367,128258
33.097,94.37,35274
33.097,94.373,36018
33.097,94.376,74738
33.097,94.379,143672
33.097,94.382,87377
33.097,94.385,786
33.097,94.388,5519
33.097,94.391,73278
33.097,94.394,100290
33.097,94.397,2985
33.097,94.4,79039
33.097,94.403,10844
33.097,94.406,66904
33.097,94.409,62151
33.097,94.412,163594
33.097,94.415,222355
33.097,94.418,37300
33.097,94.421,59813
33.097,94.424,38259
33.097,94.427,34036
33.097,94.43,90668
33.097,94.433,86605
33.097,94.436,84122
33.097,94.439,127682
33.097,94.442,807
33.097,94.445,86957
33.097,94.448,78600
33.097,94.451,95942
33.097,94.454,70307
33.097,94.457,173569
33.097,94.46,33286
33.097,94.463,215296
33.097,94.466,97236
33.097,94.469,166094
33.097,94.472,56236
33.097,94.475,193961
33.097,94.478,75531
33.097,94.481,75537
33.097,94.484,215302
33.097,94.487,97821
33.097,94.49,159809
33.097,94.493,131789
33.097,94.496,131274
33.097,94.499,131969
33.097,94.502,130625
33.097,94.505,131474
33.097,94.508,131291
33.097,94.511,130603
33.097,94.514,165511
33.097,94.517,165512
33.097,94.52,165513
33.097,94.523,165514
33.097,94.526,165516
33.097,94.529,165517
33.097,94.532,165518
33.097,94.535,165519
33.097,94.538,165520
33.097,94.541,165521
33.097,94.544,31634
33.097,94.547,62531
33.097,94.55,95623
33.097,94.553,96144
33.097,94.556,96145
33.097,94.559,96146
33.097,94.562,96147
33.097,94.565,96148
33.097,94.568,96149
33.097,94.571,96150
33.097,94.574,96151
33.097,94.577,5249
33.097,94.58,49631
33.097,94.583,44455
33.097,94.586,56018
33.097,94.589,8377
33.097,94.592,39322
33.097,94.595,126098
33.097,94.598,80274
33.097,94.601,51961
33.097,94.604,4052
33.097,94.607,16203
33.097,94.61,107597
33.097,94.613,1164
33.097,94.616,96401
33.097,94.619,124569
33.097,94.622,124535
33.097,94.625,5984
33.097,94.628,191148
33.097,94.631,177731
33.097,94.634,118216
33.097,94.637,5638
33.097,94.64,120284
33.097,94.643,56211
33.097,94.646,145097
33.097,94.649,98081
33.097,94.652,195128
33.097,94.655,59770
33.097,94.658,59841
33.097,94.661,59895
33.097,94.664,108955
33.097,94.667,72105
33.097,94.67,109081
33.097,94.673,14543
33.097,94.676,81496
33.097,94.679,6259
33.097,94.682,64752
33.097,94.685,193914
33.097,94.688,125600
33.097,94.691,156112
33.097,94.694,156113
33.097,94.697,70684
33.097,94.7,173470
33.097,94.703,194001
33.097,94.706,193989
33.097,94.709,193999
33.097,94.712,48604
33.097,94.715,64782
33.097,94.718,36675
33.097,94.721,44099
33.097,94.724,97535
33.097,94.727,44575
33.097,94.73,40221
33.097,94.733,40307
33.097,94.736,198488
33.097,94.739,200172
33.097,94.742,35739
33.097,94.745,135409
33.097,94.748,132054
33.097,94.751,97906
33.097,94.754,119089
33.097,94.757,46538
33.097,94.76,107766
33.097,94.763,51831
33.097,94.766,81998
33.097,94.769,72276
33.097,94.772,60805
33.097,94.775,96259
33.097,94.778,67699
33.097,94.781,35304
33.097,94.784,73564
33.097,94.787,102922
33.097,94.79,135445
33.097,94.793,35002
33.097,94.796,183974
33.097,94.799,8152
33.097,94.802,185892
33.097,94.805,60760
33.097,94.808,161383
33.097,94.811,97913
33.097,94.814,52304
33.097,94.817,79659
33.097,94.82,137541
33.097,94.823,78918
33.097,94.826,60328
33.097,94.829,88198
33.097,94.832,78705
33.097,94.835,77122
33.097,94.838,118460
33.097,94.841,184211
33.097,94.844,66083
33.097,94.847,81394
33.097,94.85,94634
33.097,94.853,149311
33.097,94.856,13297
33.097,94.859,161536
33.097,94.862,3349
33.097,94.865,127153
33.097,94.868,95778
33.097,94.871,86755
33.097,94.874,1543
33.097,94.877,157560
33.097,94.88,102565
33.097,94.883,57653
33.097,94.886,102745
33.097,94.889,102746
33.097,94.892,118588
33.097,94.895,53591
33.097,94.898,80514
33.097,94.901,96965
33.097,94.904,196014
33.097,94.907,44496
33.097,94.91,39854
33.097,94.913,43254
33.097,94.916,39886
33.097,94.919,79266
33.097,94.922,173362
33.097,94.925,65427
33.097,94.928,56688
33.097,94.931,35208
33.097,94.934,158067
33.097,94.937,77262
33.097,94.94,118299
33.097,94.943,8820
33.097,94.946,64560
33.097,94.949,97120
33.097,94.952,74801
33.097,94.955,74802
33.097,94.958,195135
33.097,94.961,170991
33.097,94.964,50186
33.097,94.967,45216
33.097,94.97,61274
33.097,94.973,60792
33.097,94.976,63950
33.097,94.979,61294
33.097,94.982,220172
33.097,94.985,50294
33.097,94.988,55180
33.1,94.001,67275
33.1,94.004,8739
33.1,94.007,142231
33.1,94.01,6519
33.1,94.013,5418
33.1,94.016,202034
33.1,94.019,67841
33.1,94.022,99666
33.1,94.025,196001
33.1,94.028,86875
33.1,94.031,79017
33.1,94.034,4807
33.1,94.037,74663
33.1,94.04,7592
33.1,94.043,58696
33.1,94.046,143447
33.1,94.049,38316
33.1,94.052,71800
33.1,94.055,71799
33.1,94.058,71796
33.1,94.061,60894
33.1,94.064,57614
33.1,94.067,57461
33.1,94.07,62578
33.1,94.073,97230
33.1,94.076,113346
33.1,94.079,105238
33.1,94.082,80531
33.1,94.085,7209
33.1,94.088,68976
33.1,94.091,147011
33.1,94.094,6364
33.1,94.097,195235
33.1,94.1,110963
33.1,94.103,55160
33.1,94.106,61667
33.1,94.109,35320
33.1,94.112,97700
33.1,94.115,148093
33.1,94.118,143616
33.1,94.121,13588
33.1,94.124,205435
33.1,94.127,7520
33.1,94.13,114685
33.1,94.133,125583
33.1,94.136,57920
33.1,94.139,104619
33.1,94.142,102222
33.1,94.145,2533
33.1,94.148,120968
33.1,94.151,13800
33.1,94.154,6425
